Q16850	0.17222108,-1.547468,-0.61361897,-0.5062353,0.32321557,0.33119377,0.55010635,-0.39853752,-0.86865944,-1.1563532,-0.86642945,0.26121998,0.9477751,0.16251644,-0.55538905,0.7505862,-0.07933898,0.19192103,-0.32779354,0.3190364,0.04856652,0.48040745,0.96594286,0.60034716,0.28835887,-0.4548431,0.41111827,-0.07321048,0.14174408,0.18195096,-0.6495644,0.06955424,-0.71589917,1.2312057,0.004478484,0.3448694,-0.52012664,-0.6527008,-0.70282614,0.4686595,-0.28087023,-0.2890524,-1.1010315,0.28726265,-0.24909203,-1.2586052,-0.6024661,0.17561415,0.042850714,0.6111592,-1.1559039,-0.09019064,0.19182873,1.3409828,-0.07627504,0.58489895,-0.6262017,0.23375528,-0.9424671,-0.07331522,1.3104329,-1.5438405,-0.61304694,1.062874,0.11964788,0.76597464,0.75873655,-0.03192732,0.98992664,0.34325275,-0.19995926,-0.5062357,0.49130458,0.0815195,-0.61102265,0.10507154,0.32943144,0.050042633,-0.23093612,0.014142136,0.36748675,0.3258798,0.04686034,0.37474242,-1.0704167,-0.2868335,0.33221874,0.38298976,0.06823472,0.27788508,0.28222632,-0.58807534,0.623784,0.28354988,-0.4954308,0.2312165,-0.5533073,-0.7703149,0.18098678,0.74704355,0.5330005,0.73670536,-0.23032837,-0.8774289,0.5277277,-0.7881838,-0.52078515,0.6309329,-0.74761546,0.8647311,-0.5904112,-0.69116336,0.3637115,0.17510344,-0.02622063,0.12539752,-0.06808796,-0.034171544,0.771355,-0.63387114,-0.37706393,0.052500356,-0.50426686,0.52234554,-0.948708,0.10449821,0.056829624,0.7527804,0.30517578,-0.5784257,0.27308455,0.50417536,0.025079587,0.8536585,0.77553976,-0.3734311,-0.20238996,-0.4406046,-1.4357809,0.60509443,1.0128585,0.39854708,-0.58068645,0.4338473,0.26629043,0.4985459,0.7017264,1.0664468,0.3931432,0.6526255,-0.81631345,1.1572928,0.043915663,0.31739044,0.66387033,0.60002285,-0.71824265,0.42729557,-1.275498,-0.5160761,-0.5820046,0.80741173,1.0025805,-1.2291075,0.538321,-0.60852647,0.30215532,0.0063517117,0.28830755,0.34782732,0.37118268,-1.3036935,0.5460808,1.1813579,0.75082594,0.353221,-0.0953043,0.23604581,-0.58574903,0.12760425,1.1137886,0.12407922,0.09284038,-0.26068822,-0.65116215,0.35971975,-0.16039564,0.07325032,-0.030026855,-0.8680325,0.007353356,-0.44074237,0.7355404,-0.19729204,0.1932206,-0.38538674,0.09344481,-1.2108343,0.54813164,0.730393
O75865	0.03330212,-0.9610274,-0.060878094,-0.23602723,0.67502946,0.26276827,0.723526,0.22494854,-0.35399213,-0.80323684,-0.118399344,0.019262591,0.236597,-0.8650402,-0.59013504,0.5301022,-0.49928793,-0.050806917,-0.91374415,-0.05745581,-0.5511565,0.55696756,0.24260814,0.47292665,0.19511344,-0.984382,-0.32296187,-0.16681157,-0.1755182,0.45141095,-0.19972204,0.7708772,-1.2857128,0.67428136,0.307253,0.9162665,-0.007927005,-0.0005611472,-0.083633795,-1.2668723,0.15238796,-0.5210028,-0.5538285,-0.19339998,-0.30701905,-0.15451038,-0.6323863,-0.2289006,-0.024302334,0.26086608,0.3339082,0.70721936,-0.1718313,0.25811505,-0.2852038,0.124753684,-0.27210072,0.17128424,0.09447144,-0.64289695,-0.15338595,-0.5433304,-0.7190786,-0.45647362,-0.13447262,0.27437076,0.09231886,1.0427552,0.08293932,-0.43829894,0.074028164,-0.4489621,-0.4208188,1.089412,-0.5950902,0.46477747,0.5914787,0.06347328,-0.8682578,-0.6871187,0.8390242,0.6830816,-0.7465815,1.4634944,0.39165345,0.57925045,0.44369864,0.7598953,-0.26507452,0.46744642,-0.0125479,-0.52540135,0.13449429,0.21100482,-0.46619496,0.13379513,-0.19659646,1.2012763,0.68472034,-1.0429573,-0.4280014,-0.054917686,-0.20369841,0.44580197,0.64467245,0.39585423,-0.03363121,-0.15017185,0.10005135,-0.10971371,0.17671303,0.30837354,0.36776814,0.21758272,-0.30235657,-0.6985272,0.49515128,-0.6099461,0.4069297,-0.17938672,-0.29864407,-0.18432364,-0.0060439412,0.106747106,1.4799719,0.105822064,0.9358988,-0.33125496,-0.68311745,-0.31298426,-0.85091585,0.21989943,0.051014237,1.011535,0.62940437,-0.39248902,0.46352592,0.10083475,-1.090101,0.6320415,0.36340073,-0.53417087,-0.22978823,0.26422602,-1.0227113,0.017165616,-0.42265248,-0.075791724,-0.059968587,0.7415262,-0.06375223,0.4212381,-0.2725005,-0.44898885,0.3228121,-0.16409053,-0.46706542,0.8196047,-0.7328178,-0.19529475,0.019906322,-1.0745217,1.0537556,-1.265714,0.58115745,-0.90805465,-1.1785514,-0.48878095,-0.20631576,-0.90298814,-0.59178567,-0.9921973,0.66548437,0.044422306,-0.1373843,-0.20039895,0.09790671,0.9946269,-0.4909861,0.52284205,1.0158266,-0.22783771,0.7484461,-0.213128,-1.0536374,0.95053613,1.0026739,0.69614625,0.56495935,-0.36174914,0.22281106,-0.08595754,0.19629407,-0.77774775,-0.04636482,-0.4539307,0.24643461,-0.01690808,-0.03389224,-0.2011497
Q16526	-0.07187892,-1.663281,-1.5991719,-0.40542167,1.1479295,-0.024495574,0.34747517,0.055628724,-0.8362937,-1.3052605,-0.7625353,0.32063583,0.59745526,-0.010806563,-0.6154357,-0.54575944,0.3604978,-0.383228,-0.25617668,-0.304583,0.1925479,0.86176205,1.3436244,-0.7312193,-0.904631,-0.6041929,-0.69026077,-0.006170571,0.00865407,0.06755735,-0.16828738,0.31863773,0.28992608,0.6636333,-0.0008903995,-1.4532913,0.10691934,-0.8780995,-1.1074384,0.070892125,0.07651874,0.62635326,-0.93743026,-0.020202048,0.7576281,-0.168985,0.59642243,0.22004063,-0.41854194,-0.32329574,0.3612204,-0.11487662,0.34324256,0.21026905,0.1532346,0.4745793,-0.47945547,0.08069538,0.24695691,0.7442849,0.0353525,0.6780038,-0.32338986,0.41711706,0.7919001,-0.6457372,-0.3956432,0.36684632,-0.09794829,-0.44321796,1.0284722,0.55358493,-0.1405676,0.6848427,-1.9842993,-0.0019537488,-0.36946335,-0.26384065,-0.38346356,-0.013932238,0.33167008,0.7411925,-0.5165105,-0.13624418,-0.48891133,1.2168928,0.59020275,-1.0731809,-0.20757768,-0.43010455,-0.5673772,0.24022838,0.61026686,-0.048068047,0.034274556,0.02480168,-0.5997247,-0.79114896,-0.50293887,0.6344259,0.0077195354,-0.29627082,0.22528616,-1.3081088,0.4291096,1.3350353,-0.14550169,0.110621944,-0.26003155,0.41422835,-0.08906418,1.4336685,-0.6224363,-0.16849229,0.18114191,0.19088368,1.2159085,-0.8110155,0.44523162,0.22051865,-1.0060805,-0.49372417,-0.10596046,0.15270805,-1.4406471,0.73255354,-0.8912017,1.2586266,0.13116902,-0.6806393,0.14531477,-0.3248361,-0.6848701,0.7765128,0.17332754,0.68439126,-0.13064194,0.17615451,-0.70333725,1.4568512,0.914947,0.21454684,-0.47232533,0.29119438,0.08331943,0.33421528,0.41180867,-0.2250505,-0.13906415,0.40458524,0.06928662,1.0374933,0.64061,-0.7663817,0.27457294,-0.70281,-0.2836113,0.8899296,-0.46558347,-0.7333716,-0.102831155,0.6086144,0.009264821,0.38322014,-0.10671622,0.47195935,-0.24188782,-0.48009717,0.5554652,0.19883436,-1.0367554,-0.69942874,-0.6479581,0.9295507,0.6961161,0.6102988,-0.3999874,0.01622031,-0.19637612,0.7099741,0.86077815,0.1741482,0.19624326,0.2979611,-0.40571693,-0.107942834,0.06924117,0.02865257,-0.71364087,-1.1026735,-0.89527386,-0.22066751,-0.18073593,-0.1760561,-0.07647744,-0.9118674,0.13439748,-0.2899783,-0.53537136,-0.18810867
P07992	-0.037781827,-0.13988239,-0.31835228,0.2819434,0.36470747,-0.24690755,0.0481224,0.529046,0.24740869,0.22064263,-0.86676055,0.28090316,0.06933776,-0.3111818,-0.5287699,0.72517806,0.27430058,-0.47150922,-0.174206,-0.19347553,0.018636994,0.043880895,0.39120135,-0.27840593,-0.07968979,1.0386934,-0.15858622,0.008309991,0.019642329,-0.037474915,-0.40304205,-0.6406987,0.42587978,0.39123848,0.86896086,-0.45590112,-0.27450305,-0.74881124,-0.22559747,-0.18723454,-0.29865718,-0.048546035,-0.4171971,0.39683804,-0.40303794,0.7230131,-0.91100776,-0.8157969,-0.83423823,-0.12819462,-0.38329846,-0.23982503,0.71014184,0.9767744,0.3722459,0.29838285,-0.13055164,-0.5353998,-0.19666612,0.50648314,-0.38120636,1.0443144,0.2216881,-0.13591096,0.72269267,1.1149213,-0.3156901,0.41533634,-0.67129827,-0.8462052,0.16144902,-0.13436309,-0.34680855,1.3257074,-1.4074173,-0.7173229,0.10528556,0.79897684,-0.25207534,-0.113392904,0.04822716,0.93808675,-0.9117917,0.0025538607,-0.92103994,0.2844095,0.23939575,-0.60733867,-0.15862788,1.0127655,-0.276303,-0.20264463,-0.44091994,-0.31408173,-0.084391676,-0.89288473,0.044138357,0.036295395,0.7899367,-0.2630684,-1.1393782,-0.0075262934,-0.71165943,-1.0226035,-0.066807725,1.0348376,-0.13521726,0.2993773,-0.43367675,-0.27545908,-0.9204567,1.1392312,0.69100595,1.1274772,0.81408244,0.9151244,0.58158463,-0.88849396,0.06942651,-1.0205663,0.65303177,1.6005439,-0.6379811,0.95015824,-1.0168667,0.17827028,1.0609922,1.1790255,-0.8696106,-1.1324121,-0.32145265,-0.89844733,0.9748239,0.8533985,-0.037952214,0.3192172,-0.105873354,0.30594963,0.10890254,1.0879306,0.38612205,1.4432806,0.060879443,0.7835067,-0.15261984,0.22693996,0.09906601,0.34562618,0.09600072,0.19331835,-0.32125083,0.5487583,-0.7655207,-0.9498097,-0.30201122,-0.003966327,0.29610774,0.22203268,-0.8167901,0.11436983,0.6999579,0.0048451717,-0.08186443,0.688975,0.8166764,-0.17992446,-0.8859174,-0.49672046,-0.46088085,0.17325573,0.8493317,0.16208257,0.39530164,1.2640991,1.0582888,0.7972987,-0.04324945,0.124683045,-0.22070627,0.2786932,0.68060607,0.50005955,0.64185905,-0.068364404,-0.54083145,-0.56764114,-0.13497333,-0.58477414,0.56164104,-0.9871297,-0.27711004,-0.8146809,-0.30025238,0.87522286,-1.130304,-0.19210586,1.7760744,-0.18275835,-0.109581314,1.0285413
P00480	0.30830514,-0.9841933,-0.028508633,-0.165355,0.9017126,-0.05722286,-0.1790166,-0.29240388,-0.9099434,-0.83401513,-0.116350144,0.4541531,0.8819125,0.2616332,-0.8769128,0.8849377,0.5639464,0.18250069,0.10090133,0.051618338,0.74560905,0.40138602,1.373516,0.23277338,-0.51950425,-1.3255873,-0.848312,-0.2500695,0.07917326,-0.24535495,0.19823663,0.23499748,0.12247727,0.9329556,0.40582508,0.34366593,0.015366046,0.18861073,-1.513318,0.1295294,0.10245691,-0.5268912,-0.22469208,-0.11653541,-0.06944556,-0.092738196,0.20111778,-0.11397325,0.18488374,-0.017901413,0.32526675,-0.039668508,0.2718249,-0.30218986,-0.2814932,0.40182596,-1.2378838,0.3322192,-0.49559143,-0.101771444,1.0127052,0.25236362,-0.15965056,0.0886547,1.6210074,0.89615226,0.6433988,0.17123309,-0.1240499,0.29888108,0.46272895,-0.5465356,0.19804026,1.5963835,-2.615132,0.013806439,-0.55212283,0.4576683,0.6904377,0.12875314,0.036986947,-0.23405544,-0.7531383,0.9137091,-0.6879199,-0.30480576,0.53255135,-0.19170786,-1.1792432,0.25886592,0.5216154,0.23782614,-0.33171412,0.49556383,-0.12157462,0.45137677,-0.017112361,-0.49585694,0.38292712,0.0524863,-0.3969407,-0.33989525,-1.2109376,0.0050890613,-0.05823076,0.0057897274,0.6546573,-0.84806305,-0.09246582,0.6938232,-0.27525446,0.8327,-0.23376408,0.15834197,-0.66623247,0.26359153,-0.4759017,-0.8346528,0.62449247,-0.29754952,-0.42128322,-0.13324042,-1.0880609,-1.3057439,-1.4349136,0.60778636,-0.56929785,1.19045,-0.1603426,-0.5803155,0.16440625,-0.24602346,0.04857298,0.8094547,0.30708155,0.5603612,0.33531937,0.14730906,0.6390999,0.45817566,0.90556955,-0.37478676,-0.589615,0.24262005,-0.6560393,1.2381027,-0.60580397,0.49034932,-0.21124844,0.27339563,-1.0175412,1.4839394,0.7548644,-0.42308828,0.5110313,-0.50709903,-0.6107148,0.27700543,-0.22502881,-0.1878131,-0.6012924,0.65802073,0.96654916,-0.15821782,0.64778715,0.32427108,-1.4193873,-0.56241775,-0.5994795,-0.18852454,0.13229862,-0.45282385,-0.17377995,0.4190991,0.08387422,0.30634102,0.40762177,0.23078948,-0.98135895,0.31770858,0.19299321,0.050983004,-0.17122176,-0.26270336,-0.36205527,0.30638644,-0.6934747,-0.03887865,-0.39707538,-0.73777115,-0.6173106,0.28943247,0.5211496,-0.20605265,-0.5371084,-0.9357585,-0.49234307,-0.96283615,0.56415975,-0.70322734
P25789	-0.046049748,-0.44302446,-0.5330221,0.29885715,1.3034546,0.35034275,-0.19787474,0.53423244,0.32592916,-0.47872868,-0.15643053,0.7121931,-0.30219415,-0.42361325,-0.30491742,0.46783057,-0.11518973,-0.29620132,-0.27291405,-0.3172581,0.5352947,0.7802825,0.56620306,0.47389594,-0.06333448,-0.1436638,-0.950243,-0.82337004,0.7470869,1.0119774,-0.04371836,0.28487295,-0.7226702,0.48725614,-0.35116595,0.28418335,0.89596605,-0.15024318,-0.6400601,-0.80167466,-0.13210918,-1.1461172,-0.747485,-0.10800989,-0.7716154,0.3077484,0.2630895,-0.09386043,-0.11945397,0.33819807,0.0772126,0.74405307,-0.15248066,-0.5049279,-0.008019575,-0.38946807,-0.5617748,-0.36163655,-0.028418114,-1.2733237,-0.13233058,0.33158955,-0.5798835,-0.34788945,0.5958791,0.14951074,-0.026236674,0.47440127,0.21366307,0.35752454,0.73849416,-0.17382935,0.35941225,-0.24959883,-1.0734893,0.7338334,0.83443797,-0.7077008,-0.12804835,0.14275801,-0.29654482,0.6433835,-0.4620871,0.2218708,0.08802594,0.49603668,0.057186842,-0.18974178,-1.1404368,0.5473041,0.02889544,0.32164794,0.19044757,0.29137373,-0.24569535,-0.077505015,0.5782195,0.98791695,0.89013606,-0.5108341,-0.7065376,-0.21291237,-0.46702585,-0.85796076,0.6281288,0.15891755,-0.31470504,0.38840014,0.27106383,0.29560322,-0.38222113,1.2834251,-0.14915387,0.22433093,0.7683118,0.20513842,-0.17804259,-0.2474846,0.19463162,0.16428629,0.34127465,0.566529,-0.49717334,0.8249148,-0.48792934,0.5083741,-0.17102984,0.7266758,0.27609873,0.24137902,-0.2355412,-0.38577002,-0.24995367,0.7994244,0.59753615,-0.6340963,0.7390694,-0.15285733,-0.5912979,0.46583122,0.38953853,0.14701357,-0.99249464,0.42852548,0.717756,0.7413999,0.30045348,0.4900081,-0.063720524,-0.12427961,1.0933644,0.25529346,-0.52175486,-0.45574757,-0.00044785405,-0.642967,-0.14058448,1.0247924,-0.31831878,-0.3076251,0.55893797,-0.49298707,0.74000645,-1.456356,1.052908,0.041020673,-0.7310784,-0.18279001,-0.30268967,-0.6628768,-0.1994487,-0.53273106,-0.46701562,-0.71440035,0.21210402,0.80305904,-0.5048889,0.31793496,0.09330631,0.23797062,1.4764594,0.56814903,1.6277184,0.7247189,-0.47504613,0.16967513,0.25891313,0.38364765,0.256755,0.50380874,-0.30050373,0.56988764,1.119388,-0.30414703,-0.19288708,0.2602474,0.73444515,0.024943829,-0.8336193,-0.037498802
P35250	0.23631972,-0.5026407,-0.52076876,0.6699577,0.69699955,0.037080966,0.3812541,0.71890795,0.06587698,-0.06466886,-0.6166738,0.430147,-0.456712,0.005377739,-1.223117,0.07975386,-0.22526984,-0.82494336,-0.043758877,-0.8659241,-0.46789646,0.49157253,-0.21168955,-0.31414667,-0.9629715,-0.017409371,-0.6789891,-0.93819284,-0.1190116,0.68856984,-0.2832173,-0.18101113,0.3174662,0.13968074,-0.14849682,-0.16482799,-0.20594937,-0.0031779122,-1.0689193,-0.00061490113,-0.49812075,0.26579124,-0.4022894,-0.34238505,-0.13574325,0.258023,-0.31838018,-0.3549847,-0.48322618,1.0349488,-0.46525118,0.37218678,-0.14246188,0.23957983,-0.2741383,0.28387877,-1.011532,-0.24425957,-0.3824293,-0.38633043,0.33785447,0.4215818,-0.14222768,-0.9672417,0.6608719,0.48694322,-0.04606327,0.567,0.2077411,-0.011445974,0.23445345,-0.32399905,-0.31209758,0.635765,-1.4407907,-0.33080637,-0.47071907,0.15114827,0.14794062,-0.15704721,0.08153516,1.3525906,-0.018356372,0.12846713,-0.5114516,0.3491762,0.18434358,0.17781875,-0.9158085,0.47520894,-0.28441566,-0.08300345,0.039419267,0.421448,0.800563,-0.45524266,0.603398,0.04587153,-0.13024513,-0.31826383,-0.22747737,0.65206057,0.16263315,-0.36499953,-0.37856114,0.24635679,0.021435533,-0.04493411,0.13454437,0.54868436,-1.2682959,0.7886021,0.65813357,0.6448059,0.6783186,0.18666922,-0.36485907,-0.44796705,-1.0890749,0.40200353,0.8001149,0.7074625,-1.3781254,0.44448856,-0.73945564,1.3450358,-0.31480122,0.3138153,0.24352935,-0.3663173,0.27373186,-0.7012647,-0.77337664,-0.18723425,0.97759765,0.62861466,0.2942281,-0.3961446,0.94519013,1.3859354,0.10039734,0.5846423,-0.470265,-0.0030913248,-0.1663206,1.019856,-0.20634826,0.31777218,-0.7967539,1.471581,0.14105213,0.6899947,-0.53588766,-1.0564988,-0.70663303,-0.668448,-0.24355246,0.5214973,-0.47856474,0.4648816,-0.29792994,-0.13726658,0.7113972,-0.73137045,0.5095896,-0.14377344,-0.5517889,-0.7947978,-0.7290298,-0.12352995,0.26386327,-0.031458095,0.5519963,0.44633335,1.02767,-0.6688063,-0.27680588,0.14955476,-0.19836055,0.48251387,1.2774593,0.0589505,0.86162347,-0.091239646,-0.25710452,0.14459832,0.6056052,0.95424265,-0.26494592,-0.38572812,-1.1516075,-0.18786865,0.040860172,-0.15407896,-0.3954663,-0.9049593,0.8146356,-0.38482144,0.3205271,0.15599847
P82673	0.087585226,-0.499902,0.14411023,-0.17798969,0.55128986,0.21462773,0.8681151,-0.41346103,-0.5707945,-0.06236514,-0.6974505,-0.2910147,0.632674,0.4171386,-0.6005683,0.44666383,0.17916478,0.0899709,0.81848484,-0.5113525,-0.075136565,0.54921794,1.2934928,0.023434596,-0.23959227,-0.6211656,-0.16619422,-0.5328466,-0.04985764,0.023366777,-1.0708208,0.41281,0.21229132,0.6539354,-0.22720821,0.18826476,0.47523436,0.283922,-1.1681992,-0.22248146,-0.10897229,0.707819,-0.5302708,0.23189239,0.020647764,-0.5082318,-0.06778083,0.25592157,0.077361055,0.42917886,-0.40262958,-0.032134697,-0.29456252,-0.0050701564,-0.59007156,0.91494024,-0.24307601,-0.34673366,-0.66590565,0.18186705,0.2754442,-0.47362033,-0.28722975,-0.6193935,0.40658394,1.1703123,0.6006322,0.16318023,0.17060682,0.50382704,-0.22626202,0.13976122,0.16142803,0.6737102,-1.0154798,0.30299422,0.26026067,-0.03995758,-0.041882634,-0.43716314,0.38309237,-0.074723914,-0.21059999,0.95538485,-0.8027445,0.6122293,0.034593742,0.9765157,-0.5689357,0.6842117,0.042556483,0.711426,-0.011257238,0.43982,-0.8225114,0.12616354,-0.13981028,0.23619486,0.40696755,-1.0755705,-0.4443551,-0.30127856,-0.805374,-0.14609857,-0.22226253,0.27214324,-0.31606627,-0.08525822,-0.11457011,0.5963414,-1.1793991,1.0861253,0.37804222,0.8307152,-0.47270593,-0.44057333,-0.40463218,-1.1165566,-0.9115172,-0.032492094,0.0456692,0.28883684,-1.2898569,-0.68899244,-0.11845719,0.5936727,-0.13126366,0.5714751,-0.23236193,-0.19372937,-0.19647773,-0.4648728,0.71220875,0.39752284,0.24582586,-0.93307763,0.58003163,-0.13007708,0.42909527,0.9130914,0.32980886,0.066620186,-0.036890626,0.6229419,0.40436006,1.2953448,-0.006781478,0.7212263,0.3362196,0.59451187,0.023047538,0.7298215,-0.080189206,-0.9176319,0.6964954,0.7384471,0.16707355,0.05032671,-0.6213968,0.4993678,-1.0159782,-1.3007252,0.6729523,-0.6602316,-0.2836595,-0.23711811,0.3440555,-0.14743963,-0.31496692,-0.7304728,0.29397234,-0.76589274,-0.13813125,0.3446079,0.33488882,0.190453,-0.49294898,0.98037016,-0.39563066,0.32253116,0.90735924,-0.4485251,0.76806897,0.04134931,-0.49459934,0.5587011,-0.12649366,0.8180383,0.153207,-0.13530436,-0.23630154,-0.77973557,0.22455311,-0.087886095,0.22988717,-0.32136518,0.20366037,-0.6889446,0.61942315,-0.35335863
P43686	0.36298633,-0.8901442,-0.65505755,0.51409394,0.78839904,1.0392694,-0.36347958,0.98355746,0.46994898,-0.4409828,-0.036248174,0.5605739,-0.2465453,0.11845193,0.06379728,0.6583247,-0.5892934,-0.55706316,0.057907756,-0.22471108,0.1886242,0.6809912,0.21096593,0.40906176,-0.49348414,-0.55990195,-1.0359948,-0.5471588,0.6276005,1.4352788,-0.2907184,0.16434592,-0.4523544,0.17249146,-0.25266072,0.33588767,0.76349986,-0.16003081,-0.41916966,-0.6561264,-0.27438572,-0.55566776,-0.2012873,-0.027755972,-0.8325362,0.34792218,0.3781011,-0.5571502,-0.28835583,0.77621156,-0.19192234,0.9103101,-0.15859863,-0.0500326,-0.19956812,-0.012482801,-0.4865531,0.05816267,-0.15808754,-1.7475448,-0.21506198,-0.1258493,-0.3483439,-0.5236115,0.80895144,0.20912793,-0.24236174,0.14677632,0.5472384,-0.071307264,0.2909794,-0.40420943,0.8311023,-0.24584198,-0.9612194,0.82106674,0.97750485,-0.9054011,0.1057555,0.04710311,0.21267188,0.17942192,-0.22310954,0.19337673,0.3335287,0.36658633,-0.11682104,-0.43170476,-0.8450457,-0.10188113,0.20603967,-0.26447698,-0.063730344,0.53211343,0.09378011,-0.5699789,0.24847387,0.77105063,1.0455477,-0.5199328,-0.47309536,0.14280684,-0.008498771,-0.6607716,0.27967122,-0.8905688,-0.06728758,0.3412303,0.6557842,0.4561018,-0.6269361,0.69132036,0.37403718,0.64016175,1.0840775,0.16696621,-0.895817,-0.33724663,0.10583864,0.33953407,0.6691198,0.29025742,-0.7057567,0.82304525,-0.8120852,0.5335063,0.47831643,1.0122682,0.29352674,-0.06779422,-0.24724576,0.15236135,-0.31261858,0.72218686,0.6385022,-0.8647534,0.7499662,-0.8082503,-0.95691323,0.60032815,0.6043851,0.05915488,-0.6945681,0.6331118,0.37897578,0.49387044,-0.046343792,0.4013294,-0.22381356,-0.09675445,1.1054686,-0.10452071,-0.88013744,0.298121,-0.44068798,-0.7068371,-0.329289,0.7538494,-0.060424704,0.030310301,0.5162568,-0.18648419,0.5884702,-1.5637816,1.0427675,0.3724645,-0.60285825,-0.7536907,-0.13256322,-0.9281601,0.14453858,-0.59395033,-0.2396107,-0.29510397,0.64862347,0.050010834,-0.32569188,0.099171475,0.16375335,0.06596175,1.1210157,0.6016499,1.611572,0.2607038,-0.5542602,-0.081337854,-0.06368846,0.8505966,-0.26409352,0.17460681,-0.30326226,0.63322747,0.40780362,-0.51798946,-0.47921032,0.39951286,0.30780616,0.16554831,-0.0037027816,-0.11219382
O95168	0.31641132,-1.1657814,-0.43363786,-0.06415566,1.1267227,0.26386064,0.2501139,0.03292106,-0.90172493,0.4807303,-0.025851186,-0.02767739,0.7358719,0.26066035,-0.77703875,0.7837824,-0.22528811,-0.71018183,-0.3878203,-0.19162866,-0.37228915,0.2896599,1.3922268,0.31167015,0.859859,-0.19428384,-0.6314237,-0.19549373,0.34578136,-0.16876455,-0.8626148,-0.02494561,-0.79243517,0.559307,0.37040684,0.75164497,0.68592167,-0.3701107,-0.84466934,-0.040392585,-0.32121304,0.29193354,-0.61079156,-0.7528543,0.5584557,0.29164502,-1.0351363,-0.285736,0.5491943,-0.09151924,0.5059275,0.19248122,-0.1277433,0.12774019,0.6467602,0.496702,-0.7841864,-0.23832268,-0.29248455,0.47935826,0.5523371,-0.30312592,0.05305657,-0.75107306,0.49666634,0.46589765,-0.1485619,0.6281588,-0.005851,-0.4218898,0.109011106,-0.2378778,-0.7318624,0.7559653,-1.3928173,0.17559227,-0.01830881,-0.45829093,-0.5989687,-0.105053656,0.24413304,-0.027636956,-1.1174672,0.5883632,-1.0165378,0.9141709,0.4522897,-0.8334791,-0.41062984,0.3161961,0.3031628,0.17999794,0.2117918,0.101600416,0.13041455,0.33530974,0.25672826,0.6464237,0.5587341,-0.92842096,-0.3759536,-0.5133079,-0.0842737,-0.87654895,0.4891795,0.87936044,-0.62823325,0.23192294,-0.05973194,0.39613095,0.003363916,1.5889223,-0.31505418,-0.07984746,0.2257151,0.18339759,-0.37051135,-1.2235272,-0.522644,-0.0555961,-0.7714663,0.82282394,-0.8527372,-0.3416651,-0.63151383,0.4983369,0.17949444,0.85852927,-0.5366694,0.6422263,-0.62108845,-1.18324,-0.0782904,1.048212,0.4229889,-0.046974096,0.9364194,0.46774232,-0.32854548,0.23234788,-0.11089229,-0.20637044,-0.22347976,0.26723003,0.20420213,0.7566842,0.027856087,-0.028123522,0.17840064,-0.19880356,-0.46534762,0.42607024,0.23426305,-0.7403216,-0.30828246,0.28381282,-0.061215866,0.1961027,-0.65991926,0.50863934,-0.45133805,-0.63479364,0.4895128,-0.15981333,-0.07747457,-0.5951431,-0.15184407,-0.58848536,-0.11877335,-0.12816164,-0.21418999,-0.72715074,-0.18989497,-0.15404388,0.22113125,1.1138406,-0.54329354,0.22245282,-0.29451028,0.21859428,0.79225546,-0.19990595,0.65068513,0.5381843,-0.8566508,0.38103065,0.61014205,0.07034032,0.16704747,-0.8655033,-0.27244896,-0.45605868,0.63409364,0.3481651,0.16654319,0.048030265,0.19368933,-0.3898644,-0.19942403,0.14055108
