Q16850	0.35692823,-0.7173279,-0.05110032,-0.44851482,-0.5146133,-0.10553332,-0.044933803,0.60604024,-0.10064243,-0.1769875,-0.12568988,0.11030159,0.14101975,-0.4284829,0.25121376,0.32712665,-0.907537,-0.51395494,-0.40244317,-0.27254122,0.13008283,-0.41934395,0.19123647,0.13769098,0.49467713,-0.33039573,-0.5633253,-1.1779383,-0.18610884,-0.6989924,-0.2772891,-0.23556261,0.52590626,0.09783524,-0.1700358,0.21490622,0.34437823,-0.02380373,-0.06465087,0.23034981,0.6792629,0.0905845,-0.30754456,-0.24246494,0.10067849,-0.36135456,0.6762581,0.33282226,0.47735405,0.33965018,0.1915176,0.28544667,-0.06462123,0.17877844,0.21537304,-0.19454621,-0.24090078,0.067287415,0.24031845,-0.44062522,0.26885474,-0.12732218,-0.16632412,0.026131526,0.20219044,0.49301416,0.7397563,0.011616491,0.5240543,-0.3080229,0.23425928,-0.30839363,-0.19254945,0.37950513,0.28095728,0.061868254,0.5879815,-0.34589237,0.04453478,0.5896319,0.040072173,0.2500953,-0.08625202,-0.15296565,-0.35060757,0.43609455,-0.56239605,-0.47395155,0.76393616,0.27146018,-0.27218133,-0.56915236,0.7169914,0.028767364,0.36935893,0.28749123,-0.005382203,0.3225388,-0.41411686,0.30986354,-0.6208629,0.43819454,0.20469931,-0.031911943,0.26696083,0.5883987,0.4440414,0.22418658,0.30299172,0.5718539,0.35159656,0.7669018,0.07203635,0.05550333,0.060290538,0.16099787,-0.24854764,-0.08165642,-0.53814805,0.0809487,-0.31509838,0.40463838,-0.7339524,0.19303584,0.020503663,0.8152327,0.31598142,0.27309573,-0.041364938,-0.91154826,-0.2642221,0.36004066,0.17450751,0.040895622,0.5387332,-0.14130177,-0.013889191,-0.1461722,-0.17344502,0.7094681,0.26129907,0.103299186,-0.3546618,0.73449713,-0.29875195,0.09934508,-0.5990801,-0.32744697,0.50217825,0.08282955,-0.04435457,0.07959861,0.33160707,-0.42724803,-0.06019929,0.24506535,-0.63876224,0.47577345,0.2916964,-0.3757657,-0.37607038,0.023224404,0.5821904,0.27503565,0.12743182,0.14105536,-0.33986643,0.026690183,0.42393422,0.4566301,0.46951196,-0.5212919,-0.22710747,0.1213952,0.25978324,-0.31255215,-0.65651006,0.33859038,-0.55970216,0.10408826,0.29871956,0.32428464,0.47459954,-0.11353673,0.40591124,0.24153963,-0.86959237,0.25935397,-0.19447699,0.81449443,-0.33532795,-0.13046157,0.29337624,-0.10509289,-0.057565197,-0.5168288,0.000671844,0.067886576,0.20387751,0.37778163
O75865	0.22192466,-0.6378998,-0.18159519,-0.40169168,0.1452336,0.7378464,0.12262887,0.0013854392,-0.49182552,-0.00836101,-0.36348403,0.32785916,0.045715116,0.089491785,-0.2265677,0.43644524,0.38232127,-0.6082298,-0.1665741,0.13811946,-0.40728077,0.105601884,0.30037785,0.63098097,-0.008696144,-0.5778829,0.13732092,-0.98732215,0.20734058,-0.71621895,-0.12740691,-0.74504346,0.21518254,-0.1303099,0.75577193,0.4951426,0.358193,-0.108445525,-0.15216969,-0.6019498,0.34427583,0.759618,-1.1472358,0.82763267,-0.17708418,0.48201016,0.17099647,-0.021572905,-0.019197695,0.69807994,0.25692412,0.14860098,0.057066258,-0.0691443,0.31128585,0.928973,0.21965411,0.2772991,0.58611953,-0.5673975,0.11735217,-0.2548644,-0.25661832,0.13315256,0.010567808,0.7428433,0.087219566,-0.37292844,-0.41216418,-0.5881257,0.1809959,-0.4065339,0.16902687,0.25551865,-0.6009115,0.3384282,0.84500927,-0.24534652,-0.035910662,-0.30857748,0.42005968,-0.2978974,-0.116690785,-0.08312998,-0.45463192,-0.20452029,-0.10311265,-0.10137186,-0.010267741,-0.15729284,-0.13243234,-0.66585946,0.5140364,0.11428739,-0.116016746,0.0089350445,-0.15394036,0.38701078,-0.13744515,-0.64014643,0.1489332,0.02836871,-0.14043707,-0.21764538,0.10433248,0.48840183,-0.19998339,0.012237405,-0.3151589,-0.039703462,-0.20107052,0.029517109,0.457295,0.8170786,-0.08925734,-0.2724745,0.21308814,-0.09220542,0.17587598,-0.14299825,-0.48940498,0.20627743,-0.022915203,0.283005,0.33777136,0.63824314,0.6216615,0.2873186,-0.18493922,-0.6394032,-0.1772511,0.01854906,0.28096983,0.37383646,-0.10359298,0.31862345,-0.2136132,-0.36496437,-0.45074412,0.7226354,0.088727996,0.09167414,-0.8612959,0.24223343,0.25408682,0.69353956,-0.67264575,-0.43339097,0.94707566,-0.22010475,-0.40594953,-0.0036207996,0.04407238,0.04102587,0.06871663,-0.02439974,-0.94085723,-0.3416008,0.18745007,-0.09574994,-0.18058085,-0.1863544,0.18713644,-0.4521654,-0.20349337,0.279309,-0.6018431,-0.6476062,0.29093012,0.79678184,0.6250689,-0.1676852,-0.40905043,0.34750512,0.5737786,-0.022540644,0.119286925,0.4637973,-0.8237085,-0.22158486,0.36593354,-0.33214128,0.5476403,0.37882435,-0.020185884,-0.5015288,-0.6815901,0.16715364,0.47086602,0.42984587,0.011131308,-0.1743658,0.46003392,0.06633567,-0.002475375,-0.19789778,0.43392068,0.6128772,0.17591746,-0.2174969
Q16526	0.4423042,-0.2942747,-0.12991384,-0.30860385,-0.2203566,-0.27628,-0.12652937,0.2543535,0.60646933,0.31060326,0.5783856,-0.046064183,-0.22137928,-0.12504047,-0.23820437,-0.31988254,-0.36594138,-0.3438496,0.13847362,0.14999077,0.069344364,-0.32393202,-0.3765424,-0.45042992,0.18273552,-0.14154096,-0.22282436,-0.61808836,0.34015307,-0.30633688,-0.16795401,0.12763141,0.11164341,0.20024401,-0.07842111,0.0057886005,0.4052622,0.12261933,-0.14559071,0.45697895,0.83083606,0.32368803,-1.3199131,0.2688467,0.29645443,-0.022297038,0.6479359,0.02597129,0.15514949,0.034833897,0.15744977,0.017498624,0.06953829,-0.3470586,0.22311306,0.20935948,-0.085679375,0.37517205,0.33715072,-0.5481807,-0.1394459,0.12122251,-0.08144267,-0.010662746,0.3219512,0.23933439,-0.21503945,0.093845084,0.02358551,0.24965124,0.25729665,-0.22326219,0.26037014,-0.3711533,-0.15494747,-0.34706718,-0.16784401,-0.12308051,0.0574041,0.15336749,-0.22615497,0.17501238,0.3765102,0.44665635,-0.2680983,0.18576662,-0.28214124,-0.35432118,-0.21716954,0.06561519,-0.3766616,-0.64753914,0.37800503,0.003970548,0.963851,0.12452992,0.1619526,0.8356556,-0.15078905,-0.14668965,-0.34475085,-0.24326447,0.12798326,-0.10208016,0.4252744,0.23474704,0.09801787,0.08506503,0.6145932,0.05790462,0.04921061,0.08614711,-0.105092734,-0.18896747,0.59548825,-0.3973966,-0.029696807,0.21150762,-0.010728783,0.14325689,-0.49141237,0.62411,-0.4070425,-0.35060778,0.37203676,0.259718,-0.4195134,0.48588866,-0.53632313,-0.66052115,0.1700523,0.3680196,0.41095698,0.31591365,-0.017180193,-0.02730853,0.09738221,-0.17530003,-0.5897309,0.7444825,-0.14266418,0.22856027,-0.3088576,0.550914,-0.22609083,-0.54864377,-0.7857969,-0.38298842,0.4846067,-0.14060648,-0.6206612,0.11577431,0.030484898,-0.6444794,0.06341789,0.46503997,-0.38595515,0.2767523,-0.33705163,-0.22710463,-0.29869604,-0.59499323,0.4010325,0.44968325,0.09537069,-0.0027941787,-0.29156503,-0.39857054,0.75287706,-0.020786013,-0.07732604,-0.19655287,0.16022067,0.62607455,-0.1350287,-0.5101985,0.13515599,-0.1561752,-0.14666659,0.26522285,-0.2382054,-0.34107766,-0.3338098,-0.26392964,0.14826249,0.19167197,-1.0214802,0.8488348,-0.05098999,-0.16008319,-0.63276076,0.08045808,0.275806,0.4174645,0.71756375,-0.08751783,-0.012933897,-0.1440854,0.4061323,0.08677798
P07992	0.7592811,-0.27636135,-0.21428716,-0.01533275,-0.32870945,-0.2607532,-0.40000913,-0.32477188,0.5191268,0.5377035,0.4691949,-0.2987254,0.094454154,-0.35993272,-0.21575113,-0.46953493,-0.35591844,0.11477001,0.6642499,0.091540575,-0.23218097,-0.44048604,-0.22463016,0.21239886,0.049763635,-0.05737829,0.13715135,0.053991783,0.20891057,0.22893128,0.1613067,-0.4947035,0.2643678,0.7229697,-0.08386623,0.055644188,0.6088082,0.27178663,-0.13442184,0.3180367,0.16551517,1.1779883,-0.8499515,0.6187093,0.43351352,-0.22071153,0.3585554,0.35958552,0.08346109,-0.19268888,0.18304834,-0.061892815,-0.2691376,-0.07385835,-0.075971186,-0.29878604,0.016452182,-0.21934934,0.26685226,0.055811796,-0.067715354,0.06817222,-0.48605755,0.2557264,-0.45302385,0.38699836,-0.20763597,-0.030027483,-0.5147314,0.3380415,-0.02810719,-0.29553178,0.050416745,0.09067115,-0.31754798,-0.44388795,-0.45491242,-0.28840742,-0.013959054,0.4046382,0.22275008,0.15118653,0.023534803,0.27434972,0.10970936,0.039815802,0.29186037,-0.04317628,0.24311835,-0.06357634,0.50541896,-0.68720925,0.46728075,-0.14927112,0.7701565,-0.24572454,-0.71645063,0.8460856,0.113220856,-0.45726243,-0.5743677,-0.15230384,0.0064297454,-0.13457799,0.038256228,-0.163826,0.41994593,0.1372554,-0.037139125,-0.2872869,-0.033238795,0.76836497,-0.12427694,-0.19380514,0.24618123,-0.51817805,0.10326755,0.16911799,-0.32038692,0.32172796,-0.9333072,0.1477255,-0.30615836,-0.3097335,0.38656244,0.30702698,-0.20344271,0.6655608,-0.3728964,0.1385308,0.10461883,-0.16625585,0.8101284,0.57806486,-0.036708783,0.0857607,0.10194185,-0.27004877,-0.4200939,0.34098816,-0.38210258,0.5221522,0.07255329,0.44122377,-0.14814094,-0.44795436,-0.12740621,0.1909374,0.25691083,-0.10111254,-0.017775737,0.36574396,-0.25331193,0.13558452,0.17581289,0.05641449,-0.11359046,0.6678103,-0.08905014,0.086023144,0.13144353,-0.31473958,0.24027073,0.52244484,-0.32778412,0.11074432,-0.11417812,-0.30265674,0.06807577,-0.22325908,0.21040535,0.17307284,-0.43559754,0.58896464,0.41546735,-0.21574861,0.5877614,0.077987365,-0.6706253,0.4312267,0.07666405,-0.21653561,-0.014866431,-0.26143134,-0.05662564,0.093426056,-0.22856498,0.3291333,-0.08578006,0.10358809,-0.5276628,0.3175778,0.12225208,0.33850807,-0.30707315,-0.57006073,0.6430493,0.14993748,0.12849315,0.52748066
P00480	0.26954,-0.5949242,0.26454145,-0.25245428,-0.95992476,-0.018950012,0.35877207,-0.020377645,0.65092784,0.5630574,0.39356276,-0.25698566,-0.14342816,-0.6049948,-0.27981228,0.10654904,-0.42633533,-0.05192515,-0.053250115,0.043470763,-0.10466776,-0.60474527,-0.29712242,0.09900014,-0.07789459,-0.023742814,-0.5917948,-0.7269509,0.38181505,-0.35067454,0.088185444,0.20819736,0.14193933,0.2589484,-0.5016068,-0.007642452,0.80187213,-0.1999446,-0.09437917,0.30155557,0.58346903,-0.03040753,-0.6877414,0.46222338,-0.034309063,-0.78899395,0.35543838,0.30127716,0.75859,0.2580532,0.41839385,0.0045242864,0.2140966,-0.07293293,0.3625877,0.17888151,-0.30964175,0.4589649,0.030619105,-0.5225255,0.10836608,-0.1503016,-0.3943548,-0.23068182,0.16112019,0.705457,0.09319512,-0.33165312,0.18395054,0.021749772,0.96417576,-0.19865303,0.3686753,0.8209773,-0.45842105,0.3443208,-0.16049457,-0.3729991,0.3751926,0.070774764,-0.1546825,-0.61464745,0.03501949,-0.117650405,0.23793127,0.041341227,-0.3410987,-0.54735327,0.3144382,0.32220042,-0.06886346,-0.12514685,0.81633884,-0.019603245,0.5308887,-0.100727424,0.02090414,1.3948159,-0.08482158,-0.31430203,-0.59683543,-0.29969913,-0.029742166,0.14561923,-0.46598288,0.28540975,0.38696304,0.27382305,0.3760977,-0.26029846,0.54239565,0.81186056,0.041304138,-0.33032688,-0.012172317,-0.5170244,-0.33749261,-0.103984505,-0.10634669,0.26711315,-0.6540308,0.3013327,-0.12191219,-0.8610452,-0.19588982,0.32416767,0.17539304,-0.3329717,-0.43832424,-0.36908913,-0.10083668,0.21728358,0.56164646,0.16556944,-0.07714286,0.09847908,0.5835392,-0.19324812,0.3333607,0.43321252,0.23430333,0.22089215,-0.07168439,0.24524882,-0.20612392,0.43875572,-0.23948325,-0.9542772,0.2996633,-0.38854113,-0.27855793,-0.22928455,-0.18617265,-0.6830679,0.5096142,0.16163613,-0.38789046,0.28260002,-0.21620831,-0.20688288,-0.548537,-0.20493728,0.21281525,0.53454113,-0.12609836,0.21744652,-0.2578235,-0.34358832,0.58299047,0.25965086,0.5999991,-0.6361706,0.21239752,0.60706335,-0.061244242,-0.12044511,-0.392708,-0.00073097623,-1.0592755,0.30697766,-0.3155555,-0.2410001,0.050455283,-0.1634637,0.23371932,-0.20097654,-0.7441293,0.85928285,0.06281853,0.79564404,-1.099044,-0.0614113,0.7978411,0.21491857,-0.012007964,-0.08261976,0.07621803,-0.00039727183,0.39396563,-0.3014868
P25789	-0.051687185,-0.11006232,-0.49986947,0.05548461,-0.4182266,0.09832765,-0.63385504,-0.1548266,-0.23974888,0.12215011,-0.18577686,-0.6929811,0.11037269,-0.27812898,-0.4758192,-0.20937629,0.35792142,0.2231766,0.3691732,-0.057981357,-0.2774624,-0.2893735,-0.056447286,-0.15455087,0.023287514,-0.2784055,0.32207033,-1.0111268,0.5033544,-0.38032308,-0.0023103708,-0.592711,0.28171316,0.41206157,0.49346673,0.025203642,0.41975367,-0.04021714,-0.46727547,0.06251133,0.46114922,0.54424286,-0.9490324,0.3258337,0.42864856,0.09597485,0.29572448,0.30623817,-0.22462134,0.6735865,0.30328798,-0.25066212,-0.02964629,-0.22407359,0.13117094,0.70396423,-0.12624227,0.14018862,0.49827164,-0.5044495,0.71467876,0.22118126,0.044401906,0.24218512,-0.017372608,0.6157727,-0.5122877,-0.026952684,-0.19296423,0.28479856,-0.55138445,-0.39936537,0.34721902,-0.28728074,-0.3824527,-0.30687854,0.47438225,-0.4529287,0.26684558,0.08110836,0.24092968,0.022584299,-0.359703,0.28093898,-0.49163386,0.24012363,-0.40384287,-0.18002921,-0.7506729,-0.14731248,-0.42819002,-0.7607517,-0.08112965,0.2367012,0.5517276,0.566162,0.32541612,0.45374388,0.034757353,-0.66679466,0.15487134,-0.3110151,-0.13376033,-0.2138643,-0.2629085,0.43384323,-0.3011119,-0.29839817,-0.12210199,0.23129562,-0.20265618,0.13035184,-0.11714443,0.24031785,0.46689337,-0.05728633,-0.01873826,-0.56264865,-0.82301044,-0.34585148,-0.357224,-0.03853787,-0.48655295,0.22476089,0.7212331,0.6326293,0.35766515,0.16331588,-0.47202915,-0.30513072,-0.21677476,0.127379,0.68485546,0.5174862,-0.057528887,0.35863042,0.11758351,-0.6512568,-0.22795613,1.1487069,-0.4273437,0.67083544,-0.42616755,0.07942171,0.35630378,0.5388324,-0.1718581,-0.094437495,0.44873396,-0.11196243,0.07583101,-0.05737028,-0.27759787,-0.24908413,0.24238634,0.15581454,-0.53437644,-0.16317686,0.6095142,0.20213497,-0.2413821,-0.5558118,0.37183186,-0.024797205,0.15879159,0.09701601,-0.3802388,-0.1061145,-0.18180293,0.31284326,0.10565517,0.39820433,0.07595498,0.08135307,0.2436967,-0.3660267,0.27338,0.097148605,-0.34242302,0.86638033,0.30135623,-0.06855696,0.29677337,0.012363694,-0.32285434,-0.06060063,-1.1987829,0.11217069,0.38673615,0.43011808,-0.17790446,-0.07052821,-0.4253551,0.24629335,0.433438,-0.50302535,0.4534322,0.27028638,-0.11389833,0.12831238
P35250	0.5236059,-0.0004004872,-0.30253804,-0.34610882,-0.05245095,-0.03713247,-0.09208449,0.013910984,0.95541936,0.6413622,-0.46384972,-0.15028854,-0.39324766,-0.116346925,-0.6910731,-0.02982558,-0.101505265,-0.024033438,0.45318314,-0.5032555,-0.40788504,-0.43672204,0.34681064,0.18450147,-0.48005205,-0.1905775,0.48448068,-0.7172023,0.57498056,0.3549958,0.09025144,-0.41242626,0.1918813,0.52574,-0.3962589,0.13438627,0.6783498,0.50584006,-0.5462458,0.08535747,0.4994184,0.55667114,-1.25491,0.6792307,0.41016877,-0.42048225,0.0855092,0.4817467,0.50146157,-0.09786511,0.15485483,0.24693692,0.06612769,-0.45225897,-0.29340136,-0.040680338,-0.3236091,-0.16573724,0.055783942,-1.0154203,0.3947068,0.27964723,-0.28339118,0.15026672,-0.082691,0.3986453,-0.12213042,0.29557556,-0.06854913,0.22884752,0.517059,-0.51418597,-0.09690516,-0.14678855,-0.44593096,-0.42995164,-0.42459205,-0.3174655,0.11370989,0.24477799,0.46510726,-0.16374357,-0.0626102,0.29146156,-0.10497637,-0.17417327,-0.07913114,0.2354137,-0.15717791,-0.17956766,0.05996178,-0.70759386,0.58692825,0.4097646,0.7823082,0.055767495,-0.49730703,0.8665762,0.14754122,-0.53854144,-0.016496347,-0.036555577,-0.5968157,-0.6487451,0.08865716,0.5441373,0.03343285,0.18008332,0.2769199,-0.07039834,0.5309554,0.7790934,0.24021068,0.21841908,0.3769431,0.13758415,-0.5940193,0.001286955,-0.1699714,-0.14027776,-0.6037505,0.35600963,-0.38787773,-0.19132377,0.7557788,0.33741793,-0.2031583,0.20794062,-0.09446301,0.026768956,0.07728022,-0.21920693,0.16466825,0.5553602,-0.09350241,-0.1781763,-0.010869409,-0.24762888,-0.045822456,0.7544021,-0.3869396,0.19293244,-0.22667176,0.76347584,0.3857004,-0.10752573,0.14862731,-0.35661954,0.7698863,-0.20331311,-0.19531053,-0.11003865,-0.060065195,-0.4905152,0.062358797,0.45397532,-0.30875582,1.0895245,0.36179292,0.33311275,-0.5131908,-0.506093,0.34679407,0.37335098,0.37272266,-0.12572727,0.16011731,-0.015830752,0.25126565,-0.5735719,0.14163072,0.04679683,0.13682933,0.42229035,0.07494121,-0.22697917,0.20144391,-0.07198449,-0.7556621,0.723963,0.29485235,-0.3305648,0.4429969,-0.3692552,-0.1657181,-0.13296367,-0.28684598,0.46410167,-0.2860325,-0.24203834,-0.66034096,0.34763563,0.06389288,0.1440679,0.17849202,-0.1471136,-0.010885789,0.22157604,0.38701782,-0.22658645
P82673	-0.22134735,-0.31807232,-0.258319,-0.14263558,-0.86548495,0.31250426,1.0426182,-0.0843164,0.6020572,0.4400151,-0.29345074,-0.126075,-0.058464434,-0.10233849,-0.91755015,0.28926063,0.052902043,-0.6745776,0.29105425,0.05914667,-0.29996383,0.5901955,0.47301996,0.06991029,-0.2347254,-0.53344345,-0.16837822,-0.5014445,0.3882006,-0.03154543,-0.14085199,-0.3479629,0.19141038,0.034205493,-0.20673838,-0.6627615,0.8921077,0.1555592,-0.14275295,0.34220722,0.7347955,0.62724173,-0.66329145,0.11708808,0.10481912,-0.47364378,-0.19356732,0.4151709,0.12747191,0.1528702,0.3007403,0.22659229,0.13320592,0.3407283,0.1145375,-0.09567641,-0.2059163,0.45812333,0.21586409,-0.5796192,0.8073862,-0.43172437,0.12766814,0.17993307,0.2339775,0.69981384,0.19638312,0.24993424,-0.20774175,-0.20405613,0.46165183,-0.033401683,0.09201451,0.24921647,-0.05196248,0.20796257,0.21926218,-0.3399246,-0.533322,-0.46299332,0.18951301,-0.24652666,-0.4128531,-0.7180975,-0.069269516,0.16544573,0.098584086,0.006220711,-0.15572855,0.33511108,0.03238136,0.09167908,0.6901822,0.1844642,0.509118,-0.19822396,-0.19256526,0.65208656,-0.086787,-0.20493758,-0.72432196,0.07642315,-0.37919447,-0.3031274,0.47700122,0.40704957,-0.072256446,0.1392846,0.17563128,0.17304404,0.4369487,0.628897,-0.13971993,0.11522399,0.43706968,0.3802552,-0.3494226,-0.7870884,-0.15652417,-0.4675237,-0.4083537,0.014505939,0.04039655,-0.21555689,-0.26480183,0.4522266,0.16719638,0.1777438,-0.23635517,-0.65733284,-0.0784669,-0.029842502,-0.36029038,0.074411236,0.3647207,-0.17864634,0.22137354,-0.7976479,0.82438874,0.72041106,0.54994905,0.16149251,-0.47885638,0.58751345,-0.0012247456,0.64897394,-0.3377217,-0.25162226,0.6209726,-0.017286433,-0.05259269,0.34265062,-0.4844999,-0.76405853,0.24418342,0.46438858,-0.7902443,0.39856473,0.08783246,-0.1997378,-0.61258686,-0.3621441,-0.21179096,0.06278019,-0.025698237,-0.29384854,0.29183406,0.11612578,0.58152974,0.39787626,0.36423233,-0.39871705,-0.4459443,-0.047746975,0.2162512,-0.6996628,-0.56464267,0.21884032,-1.0673747,0.24199477,-0.08533903,-0.20366381,-0.04752512,-0.63412666,0.17631653,-0.3265136,-0.46153438,0.72375584,-0.3197503,0.59596455,-0.3796796,-0.31462178,0.703773,0.1778632,0.32339785,0.042608686,-0.058883663,-0.028529728,-0.20981365,0.02724841
P43686	0.03555653,0.1629075,-0.23912725,-0.046020467,-0.7100014,-0.011083537,-0.38179436,-0.16835539,0.07097177,0.15501039,-0.1911475,-0.5396459,0.09100097,-0.257784,-0.3530819,-0.1490808,0.20192334,0.45116267,0.34488526,-0.10605411,-0.215368,-0.10959404,-0.18328577,0.0079252245,-0.33018437,0.041838363,0.3591501,-0.95868474,0.30018288,-0.24568993,-0.110702194,-0.5210824,0.08678264,0.40383625,0.4308823,0.19263974,0.2976351,-0.08998196,-0.67642266,-0.058707844,0.41371372,0.3968346,-0.8526764,0.39053938,0.22512943,-0.27978578,0.36081484,0.32837233,-0.039331753,0.32497275,0.19118465,-0.14272316,-0.11653676,-0.46237913,-0.18568128,0.5257966,0.037235104,-0.23974584,0.34014553,-0.1467873,0.5512024,0.17265363,-0.14590982,0.18758602,0.20433156,0.79211426,-0.3479825,-0.21309479,0.07542076,-0.03332689,-0.46708766,-0.43199268,0.15456772,-0.17806062,0.011873222,-0.06696725,0.21600208,-0.29177836,0.25579095,0.03258587,0.37946275,0.11453013,-0.39766395,0.47847596,-0.29010135,0.18745628,-0.12716852,0.14514002,-0.62103975,0.18539965,-0.37656856,-0.73808855,0.026504518,0.15198915,0.45617625,0.63793695,0.07627349,0.45234874,0.05594797,-0.45024356,0.4188627,-0.29755956,-0.27206457,0.06641142,-0.19522744,0.1211512,-0.29851812,-0.03787612,-0.45097044,0.16761708,-0.14950067,0.24291576,0.012964773,0.28158563,0.5257873,0.22082382,0.23875989,-0.319362,-0.956087,-0.12924755,-0.37678447,-0.074055165,-0.45622602,0.3144734,0.6712613,0.887302,0.5025846,0.20036359,-0.25991154,-0.060443673,-0.52645016,-0.060212605,0.6571307,0.3383844,-0.1142978,0.5166892,0.4883259,-0.5772938,0.1145218,0.96406233,-0.4380155,0.44061127,-0.5169444,0.27598256,0.38232338,0.56777835,-0.050250836,-0.33556908,0.3885906,-0.0070298687,0.24536106,0.0936421,-0.30661702,-0.17896086,0.066510916,0.2504324,-0.4593266,-0.14755487,0.6582066,0.39733955,-0.5793762,-0.1782559,0.2903336,0.266453,0.23727828,-0.12514833,-0.19295917,0.036263794,-0.14236313,0.090935305,0.022347577,0.13325132,-0.09795591,0.22833942,0.2033377,-0.22619395,0.22885095,-0.034513436,-0.37674636,1.1042693,0.6604687,-0.39570534,0.63244784,0.028134542,-0.29370078,0.05594709,-0.99914175,-0.0016595382,0.10167831,0.29673028,-0.29915717,-0.4334105,-0.2833782,-0.06300765,0.356665,-0.2804579,0.19976528,0.22781385,-0.24092378,-0.07813905
O95168	0.32133228,-0.34007382,-0.17661561,-0.23435163,-0.71195716,0.4265728,0.18092375,-0.35200328,0.33047554,0.43193308,-0.18892092,-0.67559546,-0.5318762,0.09148054,-1.2285889,0.4515624,0.21638273,-0.9764714,-0.15362911,-0.061889548,-0.42201257,0.23242001,0.36608416,0.24361365,0.23364791,-0.45093775,0.22593063,-0.17695062,0.0103342505,-0.18182625,0.20150933,-0.27447358,-0.28678727,0.20476167,-0.27091795,-0.11920296,0.67545384,-0.1174872,-0.47306862,0.14894454,0.67458564,0.08417048,-0.8228873,0.43213806,0.41689792,-0.024842624,-0.0020758358,0.468255,-0.26124644,0.06172656,-0.27075675,0.15140212,0.32479513,0.17619185,-0.00045536977,0.50007576,-0.32872823,0.56863517,0.37444758,-0.558091,0.6429654,0.3671728,-0.24524686,-0.10283873,0.07466772,0.71755546,0.0052359654,-0.052289113,-0.1350143,0.036434215,-0.05357563,-0.5914528,0.20809542,-0.099100396,-0.47374701,-0.55109483,0.23603506,-0.5644812,-0.24259499,-0.07237723,-0.19730414,-0.36165106,-0.6361802,-0.10783703,-0.17939948,-0.47198388,-0.09361794,-0.5885283,-0.38744292,-0.099668644,-0.21417713,-0.7659437,0.13389371,-0.059311032,0.7417933,0.31038034,0.13724706,0.6874038,-0.09122643,-0.30512455,-0.09337709,-0.22138682,-0.20957689,-0.5459301,-0.30755213,0.59455144,0.1371139,0.01761484,-0.06659921,-0.25106815,0.7895219,0.29918462,0.013064755,0.19901477,0.48230138,-0.9595863,-0.21245432,-0.023789573,-0.22133183,0.0063799648,-0.3171736,0.05408292,-0.16579638,-0.35000706,0.05479591,0.23134644,-0.059007604,0.5848104,-0.41054878,-0.7910311,-0.3554748,0.38048047,0.22086175,0.97256136,0.15142837,0.11515401,0.21918343,-0.35841036,0.19809434,0.922766,0.4926831,0.14751464,-0.41572475,0.27494672,-0.0409275,0.19692057,-0.6083929,-0.49971688,0.7580604,-0.035354838,-0.13635398,-0.22046778,-0.14671934,-0.75517654,0.1543673,0.6956602,-0.86074805,0.4861726,-0.14750272,-0.5304839,-0.44864637,-0.49220702,0.3450607,0.12274956,-0.2595346,-0.033880446,-0.4661761,-0.42838365,0.4690822,0.084333576,0.6192666,-0.9376577,-0.37510055,0.292746,0.10344031,0.10246127,-0.22144456,-0.12696493,-1.1340523,0.013270139,-0.27983743,-0.5526756,-0.041357372,-0.23421998,-0.055263482,-0.5451906,-0.47725964,0.77195793,0.2886701,0.058356587,-0.60195863,0.19118027,0.26365623,0.5891561,0.6525349,-0.35747418,0.21061523,-0.2714591,-0.21448793,-0.31990555
